WD,Area,Wage,Name,Code
4463,1000,12.44,Accounting Clerk I,1011
4465,99000,0,Vending Machine Repairer),99842
4465,99000,19.38,Vending Machine Repairer,99841
4465,99000,15.74,Vending Machine Attendant,99840
4465,99000,18.47,Surveying Technician,99832
4465,99000,13.52,Surveying Aide,99831
4465,99000,20.77,Survey Party Chief,99830
4465,99000,11.52,School Crossing Guard,99820
4465,99000,10.45,Sales Clerk,99810
4465,99000,13.16,Refuse Collector,99730
4465,99000,18.12,Recycling Specialist,99711
4465,99000,14.94,Recycling Laborer,99710
4465,99000,12.53,Photofinishing Worker,99510
4465,99000,14.92,Pest Controller,99410
4465,99000,26.29,Mortician,99310
4465,99000,24.83,Marketing Analyst,99260
4465,99000,11.09,Laboratory Animal Caretaker II,99252
4465,99000,10.21,Laboratory Animal Caretaker I,99251
4465,99000,23.85,Flight Follower,99130
4465,99000,23.9,Embalmer,99095
4465,99000,10,Desk Clerk,99050
4465,99000,8.75,Cashier,99030
4465,99000,14.07,Cabin Safety Specialist,99020
4465,31000,17.91,"Truckdriver, Tractor-Trailer",31364
4465,31000,17.91,"Truckdriver, Heavy",31363
4465,31000,15.22,"Truckdriver, Medium",31362
4465,31000,14.1,"Truckdriver, Light",31361
4465,31000,10.55,Taxi Driver,31310
4465,31000,14.1,Shuttle Bus Driver,31290
4465,31000,9.9,Parking and Lot Attendant,31260
4465,31000,13.74,Driver Courier,31043
4465,31000,13.64,Bus Driver,31030
4465,31000,10.4,Bus Aide,31020
4465,31000,28.85,Airplane Pilot,31010
4465,30000,26,"Weather Observer, Senior (see 2)",30621
4465,30000,25.28,"Weather Observer, Combined Upper Air Or (see 2)",30620
4465,30000,36.31,Weather Forecaster II,30502
4465,30000,29.85,Weather Forecaster I,30501
4465,30000,23.85,Unexploded (UXO) Sweep Personnel,30495
4465,30000,23.85,Unexploded (UXO) Safety Escort,30494
4465,30000,34.58,Unexploded Ordnance (UXO) Technician III,30493
4465,30000,28.85,Unexploded Ordnance (UXO) Technician II,30492
4465,30000,23.85,Unexploded Ordnance (UXO) Technician I,30491
4465,30000,37.91,Technical Writer III,30463
4465,30000,31.34,Technical Writer II,30462
4465,30000,25.63,Technical Writer I,30461
4465,30000,23.98,Radiation Control Technician,30395
4465,30000,27.76,Photo-Optics Technician,30390
4465,30000,23.98,Petroleum Supply Specialist,30375
4465,30000,32.61,Paralegal/Legal Assistant IV,30364
4465,30000,26.96,Paralegal/Legal Assistant III,30363
4465,30000,22.03,Paralegal/Legal Assistant II,30362
4465,30000,16.58,Paralegal/Legal Assistant I,30361
4465,30000,27.76,Mathematical Technician,30240
4465,30000,23.98,Latent Fingerprint Technician II,30222
4465,30000,21.71,Latent Fingerprint Technician I,30221
4465,30000,25.96,Laboratory Technician,30210
4465,30000,19.6,Evidence Control Specialist,30095
4465,30000,30.54,Environmental Technician,30090
4465,30000,37.46,Engineering Technician VI,30086
4465,30000,32.62,Engineering Technician V,30085
4465,30000,27.93,Engineering Technician IV,30084
4465,30000,22.53,Engineering Technician III,30083
4465,30000,20.1,Engineering Technician II,30082
4465,30000,17.77,Engineering Technician I,30081
4465,30000,29.85,Drafter/CAD Operator IV,30064
4465,30000,25.28,Drafter/CAD Operator III,30063
4465,30000,22.69,Drafter/CAD Operator II,30062
4465,30000,20.28,Drafter/CAD Operator I,30061
4465,30000,23.98,Cryogenic Technician II,30052
4465,30000,21.71,Cryogenic Technician I,30051
4465,30000,24.43,Civil Engineering Technician,30040
4465,30000,27.87,Cartographic Technician,30030
4465,30000,28.11,Archeological Technician III,30023
4465,30000,22.69,Archeological Technician II,30022
4465,30000,20.28,Archeological Technician I,30021
4465,30000,28.49,"Air Traffic Control Specialist, Terminal (HFO) (see 2)",30012
4465,30000,25.87,"Air Traffic Control Specialist, Station (HFO) (see 2)",30011
4465,30000,37.52,"Air Traffic Control Specialist, Center (HFO) (see 2)",30010
4465,29000,24.4,Stevedore II,29042
4465,29000,21.53,Stevedore I,29041
4465,29000,22.99,Line Handler,29030
4465,29000,22.99,Hatch Tender,29020
4465,29000,22.99,Blocker And Bracer,29010
4465,28000,17.62,Swimming Pool Operator,28690
4465,28000,14.03,Sports Official,28630
4465,28000,19.38,Recreation Specialist,28515
4465,28000,12.85,Recreation Aide/Health Facility Attendant,28510
4465,28000,17.6,Park Attendant (Aide),28350
4465,28000,11.34,Lifeguard,28310
4465,28000,15.73,Gate Attendant/Gate Tender,28210
4465,28000,8.63,Carnival Worker,28043
4465,28000,12.72,Carnival Equipment Repairer,28042
4465,28000,11.72,Carnival Equipment Operator,28041
4465,27000,18.98,Police Officer II,27132
4465,27000,17.14,Police Officer I,27131
4465,27000,16.23,Guard II,27102
4465,27000,14.51,Guard I,27101
4465,27000,17.27,Firefighter,27070
4465,27000,15.55,Detention Officer,27040
4465,27000,16.23,Detection Dog Handler,27030
4465,27000,16.71,Court Security Officer,27010
4465,27000,15.55,Corrections Officer,27008
4465,27000,14.51,Baggage Inspector,27007
4465,27000,13.45,Alarm Monitor,27004
4465,25000,20.41,Water Treatment Plant Operator,25210
4465,25000,18.33,Ventilation Equipment Tender,25190
4465,25000,25.94,Stationary Engineer,25070
4465,25000,20.41,Sewage Plant Operator,25040
4465,25000,27.66,Boiler Tender,25010
4465,24000,15.32,Homemaker,24630
4465,24000,12.93,Family Readiness And Support Services,24620
4465,24000,9.42,Chore Aide,24610
4465,24000,14.04,Child Care Center Clerk,24580
4465,24000,11,Child Care Attendant,24570
4465,24000,12.93,Case Manager,24550
4465,23000,16.58,Woodworker,23980
4465,23000,19.8,Woodcraft Worker,23970
4465,23000,19.8,Well Driller,23965
4465,23000,18.23,"Welder, Combination, Maintenance",23960
4465,23000,17.41,Telephone Lineman,23950
4465,23000,25.84,Telecommunications Mechanic II,23932
4465,23000,24.37,Telecommunications Mechanic I,23931
4465,23000,17.07,Small Engine Mechanic,23910
4465,23000,19.28,"Sheet-Metal Worker, Maintenance",23890
4465,23000,17.52,Scale Mechanic,23870
4465,23000,19.8,Rigger,23850
4465,23000,19.8,Pneudraulic Systems Mechanic,23820
4465,23000,18.96,"Plumber, Maintenance",23810
4465,23000,20.05,"Pipefitter, Maintenance",23790
4465,23000,16.37,"Painter, Maintenance",23760
4465,23000,17.81,Office Appliance Repairer,23710
4465,23000,20.16,Millwright,23640
4465,23000,24.31,Metrology Technician III,23593
4465,23000,23.08,Metrology Technician II,23592
4465,23000,21.8,Metrology Technician I,23591
4465,23000,15.16,Maintenance Trades Helper,23580
4465,23000,20.34,"Machinist, Maintenance",23550
4465,23000,24.77,Machinery Maintenance Mechanic,23530
4465,23000,16.91,Locksmith,23510
4465,23000,10.77,Laborer,23470
4465,23000,19.24,Laboratory/Shelter Mechanic,23465
4465,23000,21.8,Instrument Mechanic,23460
4465,23000,17.76,Heavy Equipment Operator,23440
4465,23000,22.86,Heavy Equipment Mechanic,23430
4465,23000,20.98,"Heating, Ventilation And Air Contditioning",23411
4465,23000,19.8,"Heating, Ventilation And Air-Conditioning",23410
4465,23000,20.49,Gunsmith III,23393
4465,23000,17.52,Gunsmith II,23392
4465,23000,15.19,Gunsmith I,23391
4465,23000,19.49,Ground Support Equipment Worker,23382
4465,23000,18.58,Ground Support Equipment Servicer,23381
4465,23000,22.3,Ground Support Equipment Mechanic,23380
4465,23000,19.25,General Maintenance Worker,23370
4465,23000,15.72,Fuel Distribution System Operator,23312
4465,23000,20.16,Fuel Distribution System Mechanic,23311
4465,23000,15.19,Fire Extinguisher Repairer,23310
4465,23000,18,Fire Alarm System Mechanic,23290
4465,23000,16.4,Fabric Worker,23260
4465,23000,24.5,Electronics Technician Maintenance III,23183
4465,23000,23.02,Electronics Technician Maintenance II,23182
4465,23000,19.32,Electronics Technician Maintenance I,23181
4465,23000,20.07,"Electrician, Maintenance",23160
4465,23000,17.07,Carpet Layer,23140
4465,23000,17.68,"Carpenter, Maintenance",23130
4465,23000,27.28,Cable Splicer,23125
4465,23000,12.42,Bicycle Repairer,23120
4465,23000,16.91,Appliance Mechanic,23110
4465,23000,22.3,Aircrew Life Support Equipment (ALSE) Mechanic,23092
4465,23000,19.49,Aircrew Life Support Equipment (ALSE) Mechanic,23091
4465,23000,19.49,Aircraft Worker,23080
4465,23000,20.96,Aircraft Survival Flight Equipment Technician,23070
4465,23000,18.58,Aircraft Servicer,23060
4465,23000,20.96,"Aircraft, Painter",23050
4465,23000,16.12,Aircraft Mechanic Helper,23040
4465,23000,24.79,Aircraft Mechanic III,23023
4465,23000,23.55,Aircraft Mechanic II,23022
4465,23000,22.3,Aircraft Mechanic I,23021
4465,23000,18.58,Aircraft Logs and Records Technician,23019
4465,23000,23.55,Aerospace Structural Welder,23010
4465,21000,17.58,Warehouse Specialist,21410
4465,21000,17.58,Tools And Parts Attendant,21210
4465,21000,15.32,Stock Clerk,21150
4465,21000,10.93,Store Worker I,21140
4465,21000,14.54,Shipping/Receiving Clerk,21130
4465,21000,14.54,Shipping Packer,21110
4465,21000,17.58,Production Line Worker (Food Processing),21080
4465,21000,11.54,Order Filler,21071
4465,21000,10.77,Material Handling Laborer,21050
4465,21000,24.15,Material Expediter,21040
4465,21000,24.15,Material Coordinator,21030
4465,21000,17.58,Forklift Operator,21020
4465,19000,21.92,Tool And Die Maker,19040
4465,19000,19.03,Machine-Tool Operator (Tool Room),19010
4465,16000,9.6,"Washer, Machine",16250
4465,16000,12.09,Tailor,16220
4465,16000,11.46,Sewing Machine Operator,16190
4465,16000,9,"Presser, Machine, Wearing Apparel, Laundry",16160
4465,16000,9,"Presser, Machine, Shirts",16130
4465,16000,9,"Presser, Machine, Drycleaning",16110
4465,16000,9,"Presser, Hand",16090
4465,16000,9,"Finisher, Flatwork, Machine",16070
4465,16000,10.84,Dry Cleaner,16040
4465,16000,9,Counter Attendant,16030
4465,16000,9,Assembler,16010
4465,15000,17.93,Tutor,15120
4465,15000,18.04,Test Proctor,15110
4465,15000,27.38,Technical Instructor/Course Developer,15095
4465,15000,22.12,Technical Instructor,15090
4465,15000,35.37,Non-Maintenance Test/Co-Pilot,15088
4465,15000,35.37,"Maintenance Test Pilot, Rotary Wing",15086
4465,15000,35.37,"Maintenance Test Pilot, Fixed, Jet/Prop",15085
4465,15000,22.19,Graphic Artist,15080
4465,15000,43.15,Flight Instructor (Pilot),15070
4465,15000,28.58,Educational Technologist,15060
4465,15000,29.76,Computer Based Training Specialist / Instructor,15050
4465,15000,43.15,Air Crew Training Devices Instructor (Pilot),15030
4465,15000,36,Aircrew Training Devices Instructor (Rated),15020
4465,15000,29.76,Aircrew Training Devices Instructor (Non-Rated),15010
4465,14000,25.1,System Support Specialist,14170
4465,14000,22.87,Personal Computer Support Technician,14160
4465,14000,14.75,Peripheral Equipment Operator,14150
4465,14000,0,Computer Systems Analyst III (see,14103
4465,14000,0,Computer Systems Analyst II (see,14102
4465,14000,0,Computer Systems Analyst I (see,14101
4465,14000,0,Computer Programmer IV (see,14074
4465,14000,0,Computer Programmer III (see,14073
4465,14000,0,Computer Programmer II (see,14072
4465,14000,24.88,Computer Programmer I (see 1),14071
4465,14000,26.99,Computer Operator V,14045
4465,14000,22.87,Computer Operator IV,14044
4465,14000,21.95,Computer Operator III,14043
4465,14000,17.82,Computer Operator II,14042
4465,14000,14.75,Computer Operator I,14041
4465,13000,18.84,Video Teleconference Technician,13110
4465,13000,15.74,Technical Order Library Clerk,13090
4465,13000,30.61,Photographer V,13075
4465,13000,25.38,Photographer IV,13074
4465,13000,20.74,Photographer III,13073
4465,13000,16.73,Photographer II,13072
4465,13000,14.94,Photographer I,13071
4465,13000,23.94,Media Specialist III,13063
4465,13000,21.46,Media Specialist II,13062
4465,13000,19.18,Media Specialist I,13061
4465,13000,14.82,Library Technician,13058
4465,13000,26.58,Library Information Technology Systems,13054
4465,13000,10.1,Library Aide/Clerk,13050
4465,13000,29.45,Librarian,13047
4465,13000,31.74,Illustrator III,13043
4465,13000,25.95,Illustrator II,13042
4465,13000,20.93,Illustrator I,13041
4465,13000,32.54,Exhibits Specialist III,13013
4465,13000,26.6,Exhibits Specialist II,13012
4465,13000,21.46,Exhibits Specialist I,13011
4465,12000,20.91,Substance Abuse Treatment Counselor,12320
4465,12000,20.91,Scheduler (Drug and Alcohol Testing),12317
4465,12000,42.69,Registered Nurse IV,12316
4465,12000,35.62,"Registered Nurse III, Anesthetist",12315
4465,12000,35.62,Registered Nurse III,12314
4465,12000,29.44,"Registered Nurse II, Specialist",12313
4465,12000,29.44,Registered Nurse II,12312
4465,12000,25.86,Registered Nurse I,12311
4465,12000,24.81,Radiologic Technologist,12305
4465,12000,13.16,Phlebotomist,12280
4465,12000,14.38,Pharmacy Technician,12250
4465,12000,12.34,Optical Technician,12236
4465,12000,14.73,Optical Dispenser,12235
4465,12000,13.15,Nursing Assistant IV,12224
4465,12000,11.72,Nursing Assistant III,12223
4465,12000,10.51,Nursing Assistant II,12222
4465,12000,9.55,Nursing Assistant I,12221
4465,12000,34.15,Nuclear Medicine Technologist,12210
4465,12000,16.19,Medical Transcriptionist,12195
4465,12000,17.36,Medical Record Technician,12190
4465,12000,15.52,Medical Record Clerk,12160
4465,12000,17.17,Medical Laboratory Technician,12130
4465,12000,13.81,Medical Assistant,12100
4465,12000,18.19,Licensed Practical Nurse III,12073
4465,12000,16.31,Licensed Practical Nurse II,12072
4465,12000,14.59,Licensed Practical Nurse I,12071
4465,12000,14.59,Emergency Medical Technician,12040
4465,12000,24.36,Electroneurodiagnostic Technologist,12035
4465,12000,24.36,EKG Technician,12030
4465,12000,28.39,Dental Hygienist,12025
4465,12000,14.63,Dental Assistant,12020
4465,12000,24.61,Certified Physical Therapist Assistant,12015
4465,12000,21.52,Certified Occupational Therapist Assistant,12012
4465,12000,16.21,Breath Alcohol Technician,12011
4465,12000,14.59,Ambulance Driver,12010
4465,11000,10.75,Window Cleaner,11360
4465,11000,10.53,Trail Maintenance Worker,11330
4465,11000,12.6,Tractor Operator,11270
4465,11000,9.42,Pruner,11260
4465,11000,8.32,Maid or Houseman,11240
4465,11000,10.53,"Laborer, Grounds Maintenance",11210
4465,11000,9.6,Janitor,11150
4465,11000,9.6,Housekeeping Aide,11122
4465,11000,13.34,Gardener,11090
4465,11000,9.41,Elevator Operator,11060
4465,11000,9.41,"Cleaner, Vehicles",11030
4465,9000,16.91,Upholsterer,9130
4465,9000,15.74,"Furniture Repairer, Minor",9110
4465,9000,13.88,Furniture Refinisher Helper,9090
4465,9000,17.84,Furniture Refinisher,9080
4465,9000,12.1,Furniture Handler,9040
4465,9000,17.84,Electrostatic Spray Painter,9010
4465,7000,9.04,Waiter/Waitress,7260
4465,7000,14.1,Meat Cutter,7210
4465,7000,8.89,Food Service Worker,7130
4465,7000,7.98,Dishwasher,7070
4465,7000,11.88,Cook II,7042
4465,7000,10.3,Cook I,7041
4465,7000,12.13,Baker,7010
4465,5000,19.16,Transmission Repair Specialist,5400
4465,5000,11.29,Tire Repairer,5370
4465,5000,17.03,Radiator Repair Specialist,5340
4465,5000,17.35,"Painter, Automotive",5310
4465,5000,17.03,Motor Vehicle Wrecker,5280
4465,5000,15.9,Motor Vehicle Upholstery Worker,5250
4465,5000,13.98,Motor Vehicle Mechanic Helper,5220
4465,5000,18.46,Motor Vehicle Mechanic,5190
4465,5000,17.03,Motor Equipment Metal Worker,5160
4465,5000,19.16,Motor Equipment Metal Mechanic,5130
4465,5000,14.26,Mobile Equipment Servicer,5110
4465,5000,17.03,Automotive Worker,5070
4465,5000,16.38,Automotive Glass Installer,5040
4465,5000,18.01,Automotive Electrician,5010
4465,5000,18.7,"Automobile Body Repairer, Fiberglass",5005
4465,1000,17.17,Word Processor III,1613
4465,1000,14.92,Word Processor II,1612
4465,1000,13.29,Word Processor I,1611
4465,1000,14.5,Travel Clerk III,1533
4465,1000,13.44,Travel Clerk II,1532
4465,1000,12.18,Travel Clerk I,1531
4465,1000,11.77,Switchboard Operator/Receptionist,1460
4465,1000,15.35,Survey Worker,1420
4465,1000,21.25,Supply Technician,1410
4465,1000,15.2,Service Order Dispatcher,1320
4465,1000,19.44,Secretary III,1313
4465,1000,17.11,Secretary II,1312
4465,1000,15.21,Secretary I,1311
4465,1000,15.33,"Scheduler, Maintenance",1300
4465,1000,14.1,Rental Clerk,1290
4465,1000,24.21,Production Control Clerk,1270
4465,1000,18.93,Personnel Assistant (Employment) III,1263
4465,1000,16.72,Personnel Assistant (Employment) II,1262
4465,1000,14.83,Personnel Assistant (Employment) I,1261
4465,1000,15.6,Order Clerk II,1192
4465,1000,12.91,Order Clerk I,1191
4465,1000,10.79,Messenger Courier,1141
4465,1000,19.59,Housing Referral Assistant,1120
4465,1000,16.21,General Clerk III,1113
4465,1000,14.49,General Clerk II,1112
4465,1000,13.39,General Clerk I,1111
4465,1000,13.29,Duplicating Machine Operator,1090
4465,1000,13.29,Document Preparation Clerk,1070
4465,1000,17.58,"Dispatcher, Motor Vehicle",1060
4465,1000,13.65,Data Entry Operator II,1052
4465,1000,12.51,Data Entry Operator I,1051
4465,1000,13.4,Customer Service Representative III,1043
4465,1000,12.28,Customer Service Representative II,1042
4465,1000,10.92,Customer Service Representative I,1041
4465,1000,17.11,Court Reporter,1035
4465,1000,21.25,Administrative Assistant,1020
4465,1000,17.78,Accounting Clerk III,1013
4465,1000,15.89,Accounting Clerk II,1012
4465,1000,14.16,Accounting Clerk I,1011
4467,99000,0,Vending Machine Repairer),99842
4467,99000,22,Vending Machine Repairer,99841
4467,99000,18.73,Vending Machine Attendant,99840
4467,99000,15.49,Surveying Technician,99832
4467,99000,11.3,Surveying Aide,99831
4467,99000,19.17,Survey Party Chief,99830
4467,99000,14.52,School Crossing Guard,99820
4467,99000,10.78,Sales Clerk,99810
4467,99000,14.69,Refuse Collector,99730
4467,99000,18.48,Recycling Specialist,99711
4467,99000,16.05,Recycling Laborer,99710
4467,99000,12.33,Photofinishing Worker,99510
4467,99000,14.55,Pest Controller,99410
4467,99000,23.46,Mortician,99310
4467,99000,26.17,Marketing Analyst,99260
4467,99000,13.05,Laboratory Animal Caretaker II,99252
4467,99000,12.42,Laboratory Animal Caretaker I,99251
4467,99000,23.46,Flight Follower,99130
4467,99000,23.46,Embalmer,99095
4467,99000,9.61,Desk Clerk,99050
4467,99000,8.45,Cashier,99030
4467,99000,13.84,Cabin Safety Specialist,99020
4467,31000,17.86,"Truckdriver, Tractor-Trailer",31364
4467,31000,17.86,"Truckdriver, Heavy",31363
4467,31000,15.47,"Truckdriver, Medium",31362
4467,31000,14.62,"Truckdriver, Light",31361
4467,31000,13.01,Taxi Driver,31310
4467,31000,15.83,Shuttle Bus Driver,31290
4467,31000,10.79,Parking and Lot Attendant,31260
4467,31000,14.23,Driver Courier,31043
4467,31000,17.1,Bus Driver,31030
4467,31000,13.03,Bus Aide,31020
4467,31000,28.39,Airplane Pilot,31010
4467,30000,24.04,"Weather Observer, Senior (see 2)",30621
4467,30000,21.6,"Weather Observer, Combined Upper Air Or (see 2)",30620
4467,30000,28.19,Weather Forecaster II,30502
4467,30000,23.17,Weather Forecaster I,30501
4467,30000,23.46,Unexploded (UXO) Sweep Personnel,30495
4467,30000,23.46,Unexploded (UXO) Safety Escort,30494
4467,30000,34.03,Unexploded Ordnance (UXO) Technician III,30493
4467,30000,28.39,Unexploded Ordnance (UXO) Technician II,30492
4467,30000,23.46,Unexploded Ordnance (UXO) Technician I,30491
4467,30000,35.57,Technical Writer III,30463
4467,30000,29.33,Technical Writer II,30462
4467,30000,24.04,Technical Writer I,30461
4467,30000,25.59,Radiation Control Technician,30395
4467,30000,24.04,Photo-Optics Technician,30390
4467,30000,25.59,Petroleum Supply Specialist,30375
4467,30000,30.61,Paralegal/Legal Assistant IV,30364
4467,30000,25.26,Paralegal/Legal Assistant III,30363
4467,30000,20.92,Paralegal/Legal Assistant II,30362
4467,30000,16.98,Paralegal/Legal Assistant I,30361
4467,30000,24.04,Mathematical Technician,30240
4467,30000,25.59,Latent Fingerprint Technician II,30222
4467,30000,23.17,Latent Fingerprint Technician I,30221
4467,30000,21.6,Laboratory Technician,30210
4467,30000,20.92,Evidence Control Specialist,30095
4467,30000,24.04,Environmental Technician,30090
4467,30000,35.57,Engineering Technician VI,30086
4467,30000,29.33,Engineering Technician V,30085
4467,30000,24.04,Engineering Technician IV,30084
4467,30000,19.38,Engineering Technician III,30083
4467,30000,16.93,Engineering Technician II,30082
4467,30000,14.49,Engineering Technician I,30081
4467,30000,24.04,Drafter/CAD Operator IV,30064
4467,30000,21.6,Drafter/CAD Operator III,30063
4467,30000,19.38,Drafter/CAD Operator II,30062
4467,30000,16.93,Drafter/CAD Operator I,30061
4467,30000,25.59,Cryogenic Technician II,30052
4467,30000,23.17,Cryogenic Technician I,30051
4467,30000,23.82,Civil Engineering Technician,30040
4467,30000,24.04,Cartographic Technician,30030
4467,30000,24.04,Archeological Technician III,30023
4467,30000,19.38,Archeological Technician II,30022
4467,30000,16.93,Archeological Technician I,30021
4467,30000,28.04,"Air Traffic Control Specialist, Terminal (HFO) (see 2)",30012
4467,30000,25.46,"Air Traffic Control Specialist, Station (HFO) (see 2)",30011
4467,30000,36.92,"Air Traffic Control Specialist, Center (HFO) (see 2)",30010
4467,29000,18.66,Stevedore II,29042
4467,29000,17.19,Stevedore I,29041
4467,29000,17.95,Line Handler,29030
4467,29000,17.95,Hatch Tender,29020
4467,29000,17.95,Blocker And Bracer,29010
4467,28000,15.22,Swimming Pool Operator,28690
4467,28000,11.34,Sports Official,28630
4467,28000,16.18,Recreation Specialist,28515
4467,28000,11.03,Recreation Aide/Health Facility Attendant,28510
4467,28000,14.24,Park Attendant (Aide),28350
4467,28000,11.34,Lifeguard,28310
4467,28000,12.73,Gate Attendant/Gate Tender,28210
4467,28000,8.77,Carnival Worker,28043
4467,28000,10.53,Carnival Equipment Repairer,28042
4467,28000,11.26,Carnival Equipment Operator,28041
4467,27000,18.23,Police Officer II,27132
4467,27000,16.41,Police Officer I,27131
4467,27000,11.24,Guard II,27102
4467,27000,9.01,Guard I,27101
4467,27000,16.2,Firefighter,27070
4467,27000,13.72,Detention Officer,27040
4467,27000,11.24,Detection Dog Handler,27030
4467,27000,15.38,Court Security Officer,27010
4467,27000,13.72,Corrections Officer,27008
4467,27000,9.01,Baggage Inspector,27007
4467,27000,12,Alarm Monitor,27004
4467,25000,16.96,Water Treatment Plant Operator,25210
4467,25000,15.2,Ventilation Equipment Tender,25190
4467,25000,20.9,Stationary Engineer,25070
4467,25000,16.96,Sewage Plant Operator,25040
4467,25000,20.71,Boiler Tender,25010
4467,24000,16.13,Homemaker,24630
4467,24000,13.54,Family Readiness And Support Services,24620
4467,24000,8.31,Chore Aide,24610
4467,24000,14.51,Child Care Center Clerk,24580
4467,24000,9.45,Child Care Attendant,24570
4467,24000,13.54,Case Manager,24550
4467,23000,16.26,Woodworker,23980
4467,23000,19.45,Woodcraft Worker,23970
4467,23000,19.45,Well Driller,23965
4467,23000,19.45,"Welder, Combination, Maintenance",23960
4467,23000,22.99,Telephone Lineman,23950
4467,23000,24.09,Telecommunications Mechanic II,23932
4467,23000,22.99,Telecommunications Mechanic I,23931
4467,23000,17.95,Small Engine Mechanic,23910
4467,23000,19.42,"Sheet-Metal Worker, Maintenance",23890
4467,23000,17.95,Scale Mechanic,23870
4467,23000,19.45,Rigger,23850
4467,23000,19.45,Pneudraulic Systems Mechanic,23820
4467,23000,17.71,"Plumber, Maintenance",23810
4467,23000,18.47,"Pipefitter, Maintenance",23790
4467,23000,21.03,"Painter, Maintenance",23760
4467,23000,18.66,Office Appliance Repairer,23710
4467,23000,19.45,Millwright,23640
4467,23000,23.06,Metrology Technician III,23593
4467,23000,22.28,Metrology Technician II,23592
4467,23000,21.32,Metrology Technician I,23591
4467,23000,13.91,Maintenance Trades Helper,23580
4467,23000,21.52,"Machinist, Maintenance",23550
4467,23000,23.73,Machinery Maintenance Mechanic,23530
4467,23000,18.66,Locksmith,23510
4467,23000,10.44,Laborer,23470
4467,23000,18.66,Laboratory/Shelter Mechanic,23465
4467,23000,21.32,Instrument Mechanic,23460
4467,23000,16.61,Heavy Equipment Operator,23440
4467,23000,24.49,Heavy Equipment Mechanic,23430
4467,23000,18.47,"Heating, Ventilation And Air Contditioning",23411
4467,23000,17.68,"Heating, Ventilation And Air-Conditioning",23410
4467,23000,19.45,Gunsmith III,23393
4467,23000,17.95,Gunsmith II,23392
4467,23000,16.26,Gunsmith I,23391
4467,23000,17.9,Ground Support Equipment Worker,23382
4467,23000,16.72,Ground Support Equipment Servicer,23381
4467,23000,19.45,Ground Support Equipment Mechanic,23380
4467,23000,16.69,General Maintenance Worker,23370
4467,23000,16.68,Fuel Distribution System Operator,23312
4467,23000,19.45,Fuel Distribution System Mechanic,23311
4467,23000,16.26,Fire Extinguisher Repairer,23310
4467,23000,17.68,Fire Alarm System Mechanic,23290
4467,23000,17.2,Fabric Worker,23260
4467,23000,25.11,Electronics Technician Maintenance III,23183
4467,23000,24.11,Electronics Technician Maintenance II,23182
4467,23000,23.14,Electronics Technician Maintenance I,23181
4467,23000,19.5,"Electrician, Maintenance",23160
4467,23000,17.95,Carpet Layer,23140
4467,23000,16.96,"Carpenter, Maintenance",23130
4467,23000,23.38,Cable Splicer,23125
4467,23000,15.43,Bicycle Repairer,23120
4467,23000,16.96,Appliance Mechanic,23110
4467,23000,19.45,Aircrew Life Support Equipment (ALSE) Mechanic,23092
4467,23000,17.9,Aircrew Life Support Equipment (ALSE) Mechanic,23091
4467,23000,17.9,Aircraft Worker,23080
4467,23000,18.99,Aircraft Survival Flight Equipment Technician,23070
4467,23000,16.72,Aircraft Servicer,23060
4467,23000,18.99,"Aircraft, Painter",23050
4467,23000,14.87,Aircraft Mechanic Helper,23040
4467,23000,21.04,Aircraft Mechanic III,23023
4467,23000,20.32,Aircraft Mechanic II,23022
4467,23000,19.45,Aircraft Mechanic I,23021
4467,23000,16.72,Aircraft Logs and Records Technician,23019
4467,23000,20.32,Aerospace Structural Welder,23010
4467,21000,13.64,Warehouse Specialist,21410
4467,21000,13.64,Tools And Parts Attendant,21210
4467,21000,17.41,Stock Clerk,21150
4467,21000,13.35,Store Worker I,21140
4467,21000,15.22,Shipping/Receiving Clerk,21130
4467,21000,15.22,Shipping Packer,21110
4467,21000,13.64,Production Line Worker (Food Processing),21080
4467,21000,11.36,Order Filler,21071
4467,21000,10.44,Material Handling Laborer,21050
4467,21000,24.75,Material Expediter,21040
4467,21000,24.75,Material Coordinator,21030
4467,21000,13.64,Forklift Operator,21020
4467,19000,21.86,Tool And Die Maker,19040
4467,19000,18.65,Machine-Tool Operator (Tool Room),19010
4467,16000,8.76,"Washer, Machine",16250
4467,16000,10.65,Tailor,16220
4467,16000,10.19,Sewing Machine Operator,16190
4467,16000,8.37,"Presser, Machine, Wearing Apparel, Laundry",16160
4467,16000,8.37,"Presser, Machine, Shirts",16130
4467,16000,8.37,"Presser, Machine, Drycleaning",16110
4467,16000,8.37,"Presser, Hand",16090
4467,16000,8.37,"Finisher, Flatwork, Machine",16070
4467,16000,9.71,Dry Cleaner,16040
4467,16000,8.37,Counter Attendant,16030
4467,16000,8.37,Assembler,16010
4467,15000,16.2,Tutor,15120
4467,15000,16.2,Test Proctor,15110
4467,15000,24.56,Technical Instructor/Course Developer,15095
4467,15000,20.08,Technical Instructor,15090
4467,15000,39.4,Non-Maintenance Test/Co-Pilot,15088
4467,15000,39.4,"Maintenance Test Pilot, Rotary Wing",15086
4467,15000,39.4,"Maintenance Test Pilot, Fixed, Jet/Prop",15085
4467,15000,27.04,Graphic Artist,15080
4467,15000,41.21,Flight Instructor (Pilot),15070
4467,15000,29.79,Educational Technologist,15060
4467,15000,27.16,Computer Based Training Specialist / Instructor,15050
