WD,Area,Wage,Name,Code
5507,5000,19.42,"Automobile Body Repairer, Fiberglass",5005
5507,1000,15.81,Word Processor III,1613
5507,1000,14.13,Word Processor II,1612
5507,1000,13.03,Word Processor I,1611
5507,1000,14.02,Travel Clerk III,1533
5507,1000,12.92,Travel Clerk II,1532
5507,1000,12.32,Travel Clerk I,1531
5507,1000,11.51,Switchboard Operator/Receptionist,1460
5507,1000,12.54,Survey Worker,1420
5507,1000,18.88,Supply Technician,1410
5507,1000,16.49,Service Order Dispatcher,1320
5507,1000,17.62,Secretary III,1313
5507,1000,15.81,Secretary II,1312
5507,1000,14.13,Secretary I,1311
5507,1000,14.13,"Scheduler, Maintenance",1300
5507,1000,13.13,Rental Clerk,1290
5507,1000,20.36,Production Control Clerk,1270
5507,1000,17.83,Personnel Assistant (Employment) III,1263
5507,1000,16,Personnel Assistant (Employment) II,1262
5507,1000,14.3,Personnel Assistant (Employment) I,1261
5507,1000,16.11,Order Clerk II,1192
5507,1000,14.76,Order Clerk I,1191
5507,1000,10.69,Messenger Courier,1141
5507,1000,17.62,Housing Referral Assistant,1120
5507,1000,15.01,General Clerk III,1113
5507,1000,13.37,General Clerk II,1112
5507,1000,12.25,General Clerk I,1111
5507,1000,14.34,Duplicating Machine Operator,1090
5507,1000,14.34,Document Preparation Clerk,1070
5507,1000,17.87,"Dispatcher, Motor Vehicle",1060
5507,1000,12.57,Data Entry Operator II,1052
5507,1000,11.51,Data Entry Operator I,1051
5507,1000,13.32,Customer Service Representative III,1043
5507,1000,12.21,Customer Service Representative II,1042
5507,1000,10.86,Customer Service Representative I,1041
5507,1000,22.66,Court Reporter,1035
5507,1000,18.88,Administrative Assistant,1020
5507,1000,16.46,Accounting Clerk III,1013
5507,1000,14.71,Accounting Clerk II,1012
5507,1000,13.11,Accounting Clerk I,1011
5509,99000,0,Vending Machine Repairer),99842
5509,99000,16.29,Vending Machine Repairer,99841
5509,99000,12.67,Vending Machine Attendant,99840
5509,99000,18.43,Surveying Technician,99832
5509,99000,13.74,Surveying Aide,99831
5509,99000,20.27,Survey Party Chief,99830
5509,99000,12.6,School Crossing Guard,99820
5509,99000,11.95,Sales Clerk,99810
5509,99000,13.99,Refuse Collector,99730
5509,99000,18.07,Recycling Specialist,99711
5509,99000,15.96,Recycling Laborer,99710
5509,99000,13.32,Photofinishing Worker,99510
5509,99000,18.3,Pest Controller,99410
5509,99000,25.86,Mortician,99310
5509,99000,18.56,Marketing Analyst,99260
5509,99000,11.88,Laboratory Animal Caretaker II,99252
5509,99000,10.89,Laboratory Animal Caretaker I,99251
5509,99000,23.46,Flight Follower,99130
5509,99000,25.86,Embalmer,99095
5509,99000,9.2,Desk Clerk,99050
5509,99000,9.03,Cashier,99030
5509,99000,13.84,Cabin Safety Specialist,99020
5509,31000,17.22,"Truckdriver, Tractor-Trailer",31364
5509,31000,17.22,"Truckdriver, Heavy",31363
5509,31000,15.56,"Truckdriver, Medium",31362
5509,31000,14.4,"Truckdriver, Light",31361
5509,31000,10.76,Taxi Driver,31310
5509,31000,14.4,Shuttle Bus Driver,31290
5509,31000,9.56,Parking and Lot Attendant,31260
5509,31000,13.2,Driver Courier,31043
5509,31000,13.84,Bus Driver,31030
5509,31000,11.07,Bus Aide,31020
5509,31000,28.39,Airplane Pilot,31010
5509,30000,23.97,"Weather Observer, Senior (see 2)",30621
5509,30000,21.57,"Weather Observer, Combined Upper Air Or (see 2)",30620
5509,30000,31.07,Weather Forecaster II,30502
5509,30000,25.54,Weather Forecaster I,30501
5509,30000,23.46,Unexploded (UXO) Sweep Personnel,30495
5509,30000,23.46,Unexploded (UXO) Safety Escort,30494
5509,30000,34.03,Unexploded Ordnance (UXO) Technician III,30493
5509,30000,28.39,Unexploded Ordnance (UXO) Technician II,30492
5509,30000,23.46,Unexploded Ordnance (UXO) Technician I,30491
5509,30000,27.75,Technical Writer III,30463
5509,30000,25.45,Technical Writer II,30462
5509,30000,20.81,Technical Writer I,30461
5509,30000,23.46,Radiation Control Technician,30395
5509,30000,24.45,Photo-Optics Technician,30390
5509,30000,23.46,Petroleum Supply Specialist,30375
5509,30000,31.78,Paralegal/Legal Assistant IV,30364
5509,30000,26.26,Paralegal/Legal Assistant III,30363
5509,30000,21.47,Paralegal/Legal Assistant II,30362
5509,30000,17.34,Paralegal/Legal Assistant I,30361
5509,30000,24.45,Mathematical Technician,30240
5509,30000,23.46,Latent Fingerprint Technician II,30222
5509,30000,21.24,Latent Fingerprint Technician I,30221
5509,30000,20.26,Laboratory Technician,30210
5509,30000,19.18,Evidence Control Specialist,30095
5509,30000,22.32,Environmental Technician,30090
5509,30000,30.94,Engineering Technician VI,30086
5509,30000,26.49,Engineering Technician V,30085
5509,30000,21.66,Engineering Technician IV,30084
5509,30000,18.43,Engineering Technician III,30083
5509,30000,15.62,Engineering Technician II,30082
5509,30000,13.93,Engineering Technician I,30081
5509,30000,25.54,Drafter/CAD Operator IV,30064
5509,30000,21.94,Drafter/CAD Operator III,30063
5509,30000,20.76,Drafter/CAD Operator II,30062
5509,30000,17.59,Drafter/CAD Operator I,30061
5509,30000,23.46,Cryogenic Technician II,30052
5509,30000,21.24,Cryogenic Technician I,30051
5509,30000,22.41,Civil Engineering Technician,30040
5509,30000,24.39,Cartographic Technician,30030
5509,30000,24.38,Archeological Technician III,30023
5509,30000,20.76,Archeological Technician II,30022
5509,30000,17.79,Archeological Technician I,30021
5509,30000,28.04,"Air Traffic Control Specialist, Terminal (HFO) (see 2)",30012
5509,30000,25.46,"Air Traffic Control Specialist, Station (HFO) (see 2)",30011
5509,30000,36.92,"Air Traffic Control Specialist, Center (HFO) (see 2)",30010
5509,29000,19.5,Stevedore II,29042
5509,29000,16.97,Stevedore I,29041
5509,29000,19.42,Line Handler,29030
5509,29000,19.42,Hatch Tender,29020
5509,29000,19.42,Blocker And Bracer,29010
5509,28000,17.28,Swimming Pool Operator,28690
5509,28000,13.01,Sports Official,28630
5509,28000,16.72,Recreation Specialist,28515
5509,28000,11.92,Recreation Aide/Health Facility Attendant,28510
5509,28000,15.36,Park Attendant (Aide),28350
5509,28000,11.34,Lifeguard,28310
5509,28000,14.6,Gate Attendant/Gate Tender,28210
5509,28000,10.11,Carnival Worker,28043
5509,28000,14.41,Carnival Equipment Repairer,28042
5509,28000,11.94,Carnival Equipment Operator,28041
5509,27000,24.73,Police Officer II,27132
5509,27000,22.26,Police Officer I,27131
5509,27000,15.8,Guard II,27102
5509,27000,13.2,Guard I,27101
5509,27000,18.98,Firefighter,27070
5509,27000,18.72,Detention Officer,27040
5509,27000,15.8,Detection Dog Handler,27030
5509,27000,19.91,Court Security Officer,27010
5509,27000,18.72,Corrections Officer,27008
5509,27000,13.2,Baggage Inspector,27007
5509,27000,18.27,Alarm Monitor,27004
5509,25000,16.81,Water Treatment Plant Operator,25210
5509,25000,14.02,Ventilation Equipment Tender,25190
5509,25000,19.95,Stationary Engineer,25070
5509,25000,16.81,Sewage Plant Operator,25040
5509,25000,19.95,Boiler Tender,25010
5509,24000,11.21,Homemaker,24630
5509,24000,13.29,Family Readiness And Support Services,24620
5509,24000,9.06,Chore Aide,24610
5509,24000,12.47,Child Care Center Clerk,24580
5509,24000,8.8,Child Care Attendant,24570
5509,24000,13.29,Case Manager,24550
5509,23000,15.29,Woodworker,23980
5509,23000,21.89,Woodcraft Worker,23970
5509,23000,19.95,Well Driller,23965
5509,23000,17.38,"Welder, Combination, Maintenance",23960
5509,23000,20.45,Telephone Lineman,23950
5509,23000,24.5,Telecommunications Mechanic II,23932
5509,23000,23.06,Telecommunications Mechanic I,23931
5509,23000,15.96,Small Engine Mechanic,23910
5509,23000,19.95,"Sheet-Metal Worker, Maintenance",23890
5509,23000,17.65,Scale Mechanic,23870
5509,23000,21.88,Rigger,23850
5509,23000,21.89,Pneudraulic Systems Mechanic,23820
5509,23000,21.51,"Plumber, Maintenance",23810
5509,23000,23.28,"Pipefitter, Maintenance",23790
5509,23000,17.67,"Painter, Maintenance",23760
5509,23000,17.48,Office Appliance Repairer,23710
5509,23000,22.43,Millwright,23640
5509,23000,22.53,Metrology Technician III,23593
5509,23000,21.51,Metrology Technician II,23592
5509,23000,20.48,Metrology Technician I,23591
5509,23000,14.02,Maintenance Trades Helper,23580
5509,23000,19.18,"Machinist, Maintenance",23550
5509,23000,23.34,Machinery Maintenance Mechanic,23530
5509,23000,18.71,Locksmith,23510
5509,23000,11.94,Laborer,23470
5509,23000,18.74,Laboratory/Shelter Mechanic,23465
5509,23000,20.48,Instrument Mechanic,23460
5509,23000,19.03,Heavy Equipment Operator,23440
5509,23000,20.48,Heavy Equipment Mechanic,23430
5509,23000,19.54,"Heating, Ventilation And Air Contditioning",23411
5509,23000,18.62,"Heating, Ventilation And Air-Conditioning",23410
5509,23000,21.89,Gunsmith III,23393
5509,23000,17.65,Gunsmith II,23392
5509,23000,15.33,Gunsmith I,23391
5509,23000,17.62,Ground Support Equipment Worker,23382
5509,23000,16.63,Ground Support Equipment Servicer,23381
5509,23000,20.19,Ground Support Equipment Mechanic,23380
5509,23000,16.45,General Maintenance Worker,23370
5509,23000,17.67,Fuel Distribution System Operator,23312
5509,23000,21.65,Fuel Distribution System Mechanic,23311
5509,23000,15.33,Fire Extinguisher Repairer,23310
5509,23000,19.95,Fire Alarm System Mechanic,23290
5509,23000,16.56,Fabric Worker,23260
5509,23000,26.15,Electronics Technician Maintenance III,23183
5509,23000,22.66,Electronics Technician Maintenance II,23182
5509,23000,21.33,Electronics Technician Maintenance I,23181
5509,23000,20.5,"Electrician, Maintenance",23160
5509,23000,19.2,Carpet Layer,23140
5509,23000,17.46,"Carpenter, Maintenance",23130
5509,23000,29.76,Cable Splicer,23125
5509,23000,11.25,Bicycle Repairer,23120
5509,23000,18.71,Appliance Mechanic,23110
5509,23000,20.19,Aircrew Life Support Equipment (ALSE) Mechanic,23092
5509,23000,17.62,Aircrew Life Support Equipment (ALSE) Mechanic,23091
5509,23000,17.62,Aircraft Worker,23080
5509,23000,19.01,Aircraft Survival Flight Equipment Technician,23070
5509,23000,16.63,Aircraft Servicer,23060
5509,23000,19.01,"Aircraft, Painter",23050
5509,23000,14.02,Aircraft Mechanic Helper,23040
5509,23000,22.26,Aircraft Mechanic III,23023
5509,23000,21.2,Aircraft Mechanic II,23022
5509,23000,20.19,Aircraft Mechanic I,23021
5509,23000,16.63,Aircraft Logs and Records Technician,23019
5509,23000,21.2,Aerospace Structural Welder,23010
5509,21000,14.08,Warehouse Specialist,21410
5509,21000,14.08,Tools And Parts Attendant,21210
5509,21000,15.87,Stock Clerk,21150
5509,21000,11.05,Store Worker I,21140
5509,21000,14.16,Shipping/Receiving Clerk,21130
5509,21000,14.16,Shipping Packer,21110
5509,21000,14.08,Production Line Worker (Food Processing),21080
5509,21000,11.95,Order Filler,21071
5509,21000,11.94,Material Handling Laborer,21050
5509,21000,18.51,Material Expediter,21040
5509,21000,18.51,Material Coordinator,21030
5509,21000,14.08,Forklift Operator,21020
5509,19000,22.75,Tool And Die Maker,19040
5509,19000,16.4,Machine-Tool Operator (Tool Room),19010
5509,16000,9.89,"Washer, Machine",16250
5509,16000,12.54,Tailor,16220
5509,16000,11.88,Sewing Machine Operator,16190
5509,16000,9.45,"Presser, Machine, Wearing Apparel, Laundry",16160
5509,16000,9.45,"Presser, Machine, Shirts",16130
5509,16000,9.45,"Presser, Machine, Drycleaning",16110
5509,16000,9.45,"Presser, Hand",16090
5509,16000,9.45,"Finisher, Flatwork, Machine",16070
5509,16000,11.26,Dry Cleaner,16040
5509,16000,9.45,Counter Attendant,16030
5509,16000,9.45,Assembler,16010
5509,15000,14.79,Tutor,15120
5509,15000,14.79,Test Proctor,15110
5509,15000,22.46,Technical Instructor/Course Developer,15095
5509,15000,18.36,Technical Instructor,15090
5509,15000,36.7,Non-Maintenance Test/Co-Pilot,15088
5509,15000,36.7,"Maintenance Test Pilot, Rotary Wing",15086
5509,15000,36.7,"Maintenance Test Pilot, Fixed, Jet/Prop",15085
5509,15000,20.24,Graphic Artist,15080
5509,15000,36.7,Flight Instructor (Pilot),15070
5509,15000,20.74,Educational Technologist,15060
5509,15000,27.58,Computer Based Training Specialist / Instructor,15050
5509,15000,36.7,Air Crew Training Devices Instructor (Pilot),15030
5509,15000,33.36,Aircrew Training Devices Instructor (Rated),15020
5509,15000,27.58,Aircrew Training Devices Instructor (Non-Rated),15010
5509,14000,21.24,System Support Specialist,14170
5509,14000,20.5,Personal Computer Support Technician,14160
5509,14000,14.69,Peripheral Equipment Operator,14150
5509,14000,0,Computer Systems Analyst III (see,14103
5509,14000,0,Computer Systems Analyst II (see,14102
5509,14000,0,Computer Systems Analyst I (see,14101
5509,14000,0,Computer Programmer IV (see,14074
5509,14000,0,Computer Programmer III (see,14073
5509,14000,22.88,Computer Programmer II (see 1),14072
5509,14000,17.62,Computer Programmer I (see 1),14071
5509,14000,22.54,Computer Operator V,14045
5509,14000,20.5,Computer Operator IV,14044
5509,14000,18.32,Computer Operator III,14043
5509,14000,16.43,Computer Operator II,14042
5509,14000,14.69,Computer Operator I,14041
5509,13000,18.25,Video Teleconference Technician,13110
5509,13000,15.49,Technical Order Library Clerk,13090
5509,13000,30.96,Photographer V,13075
5509,13000,25.4,Photographer IV,13074
5509,13000,20.66,Photographer III,13073
5509,13000,16.89,Photographer II,13072
5509,13000,14.72,Photographer I,13071
5509,13000,18.82,Media Specialist III,13063
5509,13000,16.89,Media Specialist II,13062
5509,13000,15.09,Media Specialist I,13061
5509,13000,13.31,Library Technician,13058
5509,13000,20.91,Library Information Technology Systems,13054
5509,13000,13.53,Library Aide/Clerk,13050
5509,13000,23.16,Librarian,13047
5509,13000,25.58,Illustrator III,13043
5509,13000,20.91,Illustrator II,13042
5509,13000,16.89,Illustrator I,13041
5509,13000,25.58,Exhibits Specialist III,13013
5509,13000,20.91,Exhibits Specialist II,13012
5509,13000,16.89,Exhibits Specialist I,13011
5509,12000,20.01,Substance Abuse Treatment Counselor,12320
5509,12000,21.96,Scheduler (Drug and Alcohol Testing),12317
5509,12000,40.02,Registered Nurse IV,12316
5509,12000,33.61,"Registered Nurse III, Anesthetist",12315
5509,12000,33.61,Registered Nurse III,12314
5509,12000,27.78,"Registered Nurse II, Specialist",12313
5509,12000,27.78,Registered Nurse II,12312
5509,12000,22.72,Registered Nurse I,12311
5509,12000,22.85,Radiologic Technologist,12305
5509,12000,14.87,Phlebotomist,12280
5509,12000,14.8,Pharmacy Technician,12250
5509,12000,14.5,Optical Technician,12236
5509,12000,16.24,Optical Dispenser,12235
5509,12000,14.87,Nursing Assistant IV,12224
5509,12000,13.25,Nursing Assistant III,12223
5509,12000,12.14,Nursing Assistant II,12222
5509,12000,10.8,Nursing Assistant I,12221
5509,12000,35.53,Nuclear Medicine Technologist,12210
5509,12000,15.84,Medical Transcriptionist,12195
5509,12000,16.58,Medical Record Technician,12190
5509,12000,14.82,Medical Record Clerk,12160
5509,12000,17.53,Medical Laboratory Technician,12130
5509,12000,15.69,Medical Assistant,12100
5509,12000,19.76,Licensed Practical Nurse III,12073
5509,12000,17.73,Licensed Practical Nurse II,12072
5509,12000,15.84,Licensed Practical Nurse I,12071
5509,12000,17.73,Emergency Medical Technician,12040
5509,12000,26.86,Electroneurodiagnostic Technologist,12035
5509,12000,26.86,EKG Technician,12030
5509,12000,33.2,Dental Hygienist,12025
5509,12000,15.6,Dental Assistant,12020
5509,12000,24.19,Certified Physical Therapist Assistant,12015
5509,12000,24.4,Certified Occupational Therapist Assistant,12012
5509,12000,17.73,Breath Alcohol Technician,12011
5509,12000,17.73,Ambulance Driver,12010
5509,11000,12.19,Window Cleaner,11360
5509,11000,11.56,Trail Maintenance Worker,11330
5509,11000,14.11,Tractor Operator,11270
5509,11000,10.14,Pruner,11260
5509,11000,9.01,Maid or Houseman,11240
5509,11000,11.56,"Laborer, Grounds Maintenance",11210
5509,11000,11.06,Janitor,11150
5509,11000,11.06,Housekeeping Aide,11122
5509,11000,14.27,Gardener,11090
5509,11000,9.78,Elevator Operator,11060
5509,11000,9.78,"Cleaner, Vehicles",11030
5509,9000,14.11,Upholsterer,9130
5509,9000,12.69,"Furniture Repairer, Minor",9110
5509,9000,12.66,Furniture Refinisher Helper,9090
5509,9000,14.36,Furniture Refinisher,9080
5509,9000,11.6,Furniture Handler,9040
5509,9000,14.96,Electrostatic Spray Painter,9010
5509,7000,8.62,Waiter/Waitress,7260
5509,7000,14.58,Meat Cutter,7210
5509,7000,10.35,Food Service Worker,7130
5509,7000,8.49,Dishwasher,7070
5509,7000,11.37,Cook II,7042
5509,7000,9.8,Cook I,7041
5509,7000,12.5,Baker,7010
5509,5000,15.83,Transmission Repair Specialist,5400
5509,5000,11.02,Tire Repairer,5370
5509,5000,15.27,Radiator Repair Specialist,5340
5509,5000,15.03,"Painter, Automotive",5310
5509,5000,14.07,Motor Vehicle Wrecker,5280
5509,5000,13.3,Motor Vehicle Upholstery Worker,5250
5509,5000,11.5,Motor Vehicle Mechanic Helper,5220
5509,5000,15.83,Motor Vehicle Mechanic,5190
5509,5000,14.07,Motor Equipment Metal Worker,5160
5509,5000,15.83,Motor Equipment Metal Mechanic,5130
5509,5000,11.52,Mobile Equipment Servicer,5110
5509,5000,14.07,Automotive Worker,5070
5509,5000,14.24,Automotive Glass Installer,5040
5509,5000,14.43,Automotive Electrician,5010
5509,5000,19.42,"Automobile Body Repairer, Fiberglass",5005
5509,1000,15.58,Word Processor III,1613
5509,1000,13.92,Word Processor II,1612
5509,1000,13.03,Word Processor I,1611
5509,1000,14.02,Travel Clerk III,1533
5509,1000,12.92,Travel Clerk II,1532
5509,1000,12.32,Travel Clerk I,1531
5509,1000,11.51,Switchboard Operator/Receptionist,1460
5509,1000,12.54,Survey Worker,1420
5509,1000,18.41,Supply Technician,1410
5509,1000,16.49,Service Order Dispatcher,1320
5509,1000,17.37,Secretary III,1313
5509,1000,15.58,Secretary II,1312
5509,1000,13.93,Secretary I,1311
5509,1000,13.93,"Scheduler, Maintenance",1300
5509,1000,12.35,Rental Clerk,1290
5509,1000,18.51,Production Control Clerk,1270
5509,1000,17.22,Personnel Assistant (Employment) III,1263
5509,1000,15.46,Personnel Assistant (Employment) II,1262
5509,1000,13.81,Personnel Assistant (Employment) I,1261
5509,1000,16.11,Order Clerk II,1192
5509,1000,14.76,Order Clerk I,1191
5509,1000,10.69,Messenger Courier,1141
5509,1000,17.37,Housing Referral Assistant,1120
5509,1000,14.04,General Clerk III,1113
5509,1000,12.51,General Clerk II,1112
5509,1000,11.46,General Clerk I,1111
5509,1000,14.34,Duplicating Machine Operator,1090
5509,1000,14.34,Document Preparation Clerk,1070
5509,1000,17.87,"Dispatcher, Motor Vehicle",1060
5509,1000,12.57,Data Entry Operator II,1052
5509,1000,11.51,Data Entry Operator I,1051
5509,1000,12.7,Customer Service Representative III,1043
5509,1000,11.64,Customer Service Representative II,1042
5509,1000,10.35,Customer Service Representative I,1041
5509,1000,22.66,Court Reporter,1035
5509,1000,18.41,Administrative Assistant,1020
5509,1000,16.6,Accounting Clerk III,1013
5509,1000,15.21,Accounting Clerk II,1012
5509,1000,13.5,Accounting Clerk I,1011
5511,99000,0,Vending Machine Repairer),99842
5511,99000,16.29,Vending Machine Repairer,99841
5511,99000,12.67,Vending Machine Attendant,99840
5511,99000,18.43,Surveying Technician,99832
5511,99000,13.74,Surveying Aide,99831
5511,99000,20.27,Survey Party Chief,99830
5511,99000,13.04,School Crossing Guard,99820
5511,99000,11.95,Sales Clerk,99810
5511,99000,15.39,Refuse Collector,99730
5511,99000,19.88,Recycling Specialist,99711
5511,99000,17.17,Recycling Laborer,99710
5511,99000,13.32,Photofinishing Worker,99510
5511,99000,18.3,Pest Controller,99410
5511,99000,25.86,Mortician,99310
5511,99000,19.45,Marketing Analyst,99260
5511,99000,11.88,Laboratory Animal Caretaker II,99252
5511,99000,10.89,Laboratory Animal Caretaker I,99251
5511,99000,23.46,Flight Follower,99130
5511,99000,25.86,Embalmer,99095
5511,99000,9.2,Desk Clerk,99050
5511,99000,9.74,Cashier,99030
5511,99000,13.84,Cabin Safety Specialist,99020
5511,31000,17.73,"Truckdriver, Tractor-Trailer",31364
5511,31000,17.73,"Truckdriver, Heavy",31363
5511,31000,14.62,"Truckdriver, Medium",31362
5511,31000,13.52,"Truckdriver, Light",31361
5511,31000,9.78,Taxi Driver,31310
5511,31000,13.52,Shuttle Bus Driver,31290
5511,31000,9.56,Parking and Lot Attendant,31260
5511,31000,12.4,Driver Courier,31043
5511,31000,13.84,Bus Driver,31030
5511,31000,11.07,Bus Aide,31020
5511,31000,28.39,Airplane Pilot,31010
5511,30000,23.97,"Weather Observer, Senior (see 2)",30621
5511,30000,21.57,"Weather Observer, Combined Upper Air Or (see 2)",30620
5511,30000,28.42,Weather Forecaster II,30502
5511,30000,25.54,Weather Forecaster I,30501
5511,30000,23.46,Unexploded (UXO) Sweep Personnel,30495
5511,30000,23.46,Unexploded (UXO) Safety Escort,30494
5511,30000,34.03,Unexploded Ordnance (UXO) Technician III,30493
5511,30000,28.39,Unexploded Ordnance (UXO) Technician II,30492
5511,30000,23.46,Unexploded Ordnance (UXO) Technician I,30491
5511,30000,27.75,Technical Writer III,30463
5511,30000,25.45,Technical Writer II,30462
5511,30000,20.81,Technical Writer I,30461
5511,30000,23.46,Radiation Control Technician,30395
5511,30000,24.45,Photo-Optics Technician,30390
5511,30000,23.46,Petroleum Supply Specialist,30375
5511,30000,31.1,Paralegal/Legal Assistant IV,30364
5511,30000,25.7,Paralegal/Legal Assistant III,30363
5511,30000,21.01,Paralegal/Legal Assistant II,30362
5511,30000,16.96,Paralegal/Legal Assistant I,30361
5511,30000,24.45,Mathematical Technician,30240
5511,30000,23.46,Latent Fingerprint Technician II,30222
5511,30000,21.24,Latent Fingerprint Technician I,30221
5511,30000,20.26,Laboratory Technician,30210
5511,30000,19.18,Evidence Control Specialist,30095
5511,30000,22.32,Environmental Technician,30090
5511,30000,30.94,Engineering Technician VI,30086
5511,30000,26.49,Engineering Technician V,30085
5511,30000,21.66,Engineering Technician IV,30084
5511,30000,18.43,Engineering Technician III,30083
5511,30000,15.62,Engineering Technician II,30082
5511,30000,13.93,Engineering Technician I,30081
5511,30000,25.54,Drafter/CAD Operator IV,30064
5511,30000,21.94,Drafter/CAD Operator III,30063
5511,30000,20.76,Drafter/CAD Operator II,30062
5511,30000,17.59,Drafter/CAD Operator I,30061
5511,30000,23.46,Cryogenic Technician II,30052
5511,30000,21.24,Cryogenic Technician I,30051
5511,30000,22.41,Civil Engineering Technician,30040
5511,30000,24.39,Cartographic Technician,30030
5511,30000,24.38,Archeological Technician III,30023
5511,30000,20.76,Archeological Technician II,30022
5511,30000,17.79,Archeological Technician I,30021
5511,30000,28.04,"Air Traffic Control Specialist, Terminal (HFO) (see 2)",30012
5511,30000,25.46,"Air Traffic Control Specialist, Station (HFO) (see 2)",30011
5511,30000,36.92,"Air Traffic Control Specialist, Center (HFO) (see 2)",30010
5511,29000,21.45,Stevedore II,29042
5511,29000,18.67,Stevedore I,29041
5511,29000,21.34,Line Handler,29030
5511,29000,21.34,Hatch Tender,29020
5511,29000,21.34,Blocker And Bracer,29010
5511,28000,19.01,Swimming Pool Operator,28690
5511,28000,13.01,Sports Official,28630
5511,28000,15.92,Recreation Specialist,28515
5511,28000,11.92,Recreation Aide/Health Facility Attendant,28510
5511,28000,15.36,Park Attendant (Aide),28350
5511,28000,11.34,Lifeguard,28310
5511,28000,14.6,Gate Attendant/Gate Tender,28210
5511,28000,10.11,Carnival Worker,28043
5511,28000,14.41,Carnival Equipment Repairer,28042
5511,28000,11.94,Carnival Equipment Operator,28041
5511,27000,24.73,Police Officer II,27132
5511,27000,22.26,Police Officer I,27131
5511,27000,15.8,Guard II,27102
5511,27000,13.2,Guard I,27101
5511,27000,18.98,Firefighter,27070
5511,27000,18.72,Detention Officer,27040
5511,27000,15.8,Detection Dog Handler,27030
5511,27000,19.91,Court Security Officer,27010
5511,27000,18.72,Corrections Officer,27008
5511,27000,13.2,Baggage Inspector,27007
5511,27000,16.88,Alarm Monitor,27004
5511,25000,16.81,Water Treatment Plant Operator,25210
5511,25000,14.08,Ventilation Equipment Tender,25190
5511,25000,19.84,Stationary Engineer,25070
5511,25000,16.81,Sewage Plant Operator,25040
5511,25000,19.84,Boiler Tender,25010
5511,24000,11.21,Homemaker,24630
5511,24000,13.29,Family Readiness And Support Services,24620
5511,24000,9.09,Chore Aide,24610
5511,24000,12.47,Child Care Center Clerk,24580
5511,24000,9.28,Child Care Attendant,24570
5511,24000,13.29,Case Manager,24550
5511,23000,15.71,Woodworker,23980
5511,23000,23.76,Woodcraft Worker,23970
5511,23000,20.48,Well Driller,23965
5511,23000,17.49,"Welder, Combination, Maintenance",23960
5511,23000,22.5,Telephone Lineman,23950
5511,23000,26.95,Telecommunications Mechanic II,23932
5511,23000,25.37,Telecommunications Mechanic I,23931
5511,23000,15.96,Small Engine Mechanic,23910
5511,23000,19.69,"Sheet-Metal Worker, Maintenance",23890
5511,23000,19.42,Scale Mechanic,23870
5511,23000,23.76,Rigger,23850
5511,23000,23.76,Pneudraulic Systems Mechanic,23820
5511,23000,19.55,"Plumber, Maintenance",23810
5511,23000,21.74,"Pipefitter, Maintenance",23790
5511,23000,16.06,"Painter, Maintenance",23760
5511,23000,17.48,Office Appliance Repairer,23710
5511,23000,24.67,Millwright,23640
5511,23000,24.78,Metrology Technician III,23593
5511,23000,23.66,Metrology Technician II,23592
5511,23000,22.53,Metrology Technician I,23591
5511,23000,13.09,Maintenance Trades Helper,23580
5511,23000,19.18,"Machinist, Maintenance",23550
5511,23000,23.34,Machinery Maintenance Mechanic,23530
5511,23000,19.23,Locksmith,23510
5511,23000,11.55,Laborer,23470
5511,23000,20.61,Laboratory/Shelter Mechanic,23465
5511,23000,22.53,Instrument Mechanic,23460
5511,23000,20.48,Heavy Equipment Operator,23440
5511,23000,20.48,Heavy Equipment Mechanic,23430
5511,23000,20.23,"Heating, Ventilation And Air Contditioning",23411
5511,23000,19.25,"Heating, Ventilation And Air-Conditioning",23410
5511,23000,23.76,Gunsmith III,23393
5511,23000,19.42,Gunsmith II,23392
5511,23000,16.86,Gunsmith I,23391
5511,23000,17.91,Ground Support Equipment Worker,23382
5511,23000,16.89,Ground Support Equipment Servicer,23381
5511,23000,20.19,Ground Support Equipment Mechanic,23380
5511,23000,16.72,General Maintenance Worker,23370
5511,23000,18.91,Fuel Distribution System Operator,23312
5511,23000,23.76,Fuel Distribution System Mechanic,23311
5511,23000,16.86,Fire Extinguisher Repairer,23310
5511,23000,20.48,Fire Alarm System Mechanic,23290
5511,23000,18.22,Fabric Worker,23260
5511,23000,26.15,Electronics Technician Maintenance III,23183
5511,23000,22.66,Electronics Technician Maintenance II,23182
5511,23000,21.34,Electronics Technician Maintenance I,23181
5511,23000,21.61,"Electrician, Maintenance",23160
5511,23000,21.12,Carpet Layer,23140
5511,23000,19.21,"Carpenter, Maintenance",23130
5511,23000,32.74,Cable Splicer,23125
5511,23000,11.25,Bicycle Repairer,23120
5511,23000,17.91,Appliance Mechanic,23110
5511,23000,20.19,Aircrew Life Support Equipment (ALSE) Mechanic,23092
5511,23000,17.91,Aircrew Life Support Equipment (ALSE) Mechanic,23091
5511,23000,17.91,Aircraft Worker,23080
5511,23000,19.01,Aircraft Survival Flight Equipment Technician,23070
5511,23000,16.89,Aircraft Servicer,23060
5511,23000,19.01,"Aircraft, Painter",23050
5511,23000,14.87,Aircraft Mechanic Helper,23040
5511,23000,22.26,Aircraft Mechanic III,23023
5511,23000,21.2,Aircraft Mechanic II,23022
5511,23000,20.19,Aircraft Mechanic I,23021
5511,23000,16.89,Aircraft Logs and Records Technician,23019
